업소명,소재지주소,영업상태명,지정일자,지정취소일자,재지정일자
코코이찌방야 시청대한상공회의소점,서울특별시 중구 남대문로4가 45-0 외2필지(지하1층) ,영업,20150626,,20241120.0
야레향,"서울특별시 중구 회현동1가 92-16 (지상1,2층) ",영업,20081231,20211220.0,20201104.0
장터,서울특별시 중구 남대문로4가 17-4 (1층) ,영업,20081231,,20241120.0
다흰정,서울특별시 중구 남대문로4가 20-10 (지상2층) ,영업,20111222,,20241120.0
엘더블유컨벤션,"서울특별시 중구 중림동 355 브라운스톤 301호, 203호 ",영업,20071218,,20241120.0
약수동해물텀벙,"서울특별시 중구 신당동 372-2796 (지상1층101,102호) ",영업,20130715,20240508.0,20231214.0
스패뉴,서울특별시 중구 태평로2가 68-1 (지상2층) ,영업,20121221,,20241120.0
마라공방,서울특별시 중구 태평로1가 76-1 외1필지(지상2층) ,영업,20081231,,20241120.0
육대장 명동점,서울특별시 중구 충무로1가 25-6 (지상1층) ,영업,20190905,20211220.0,20201104.0
일식 성진,서울특별시 중구 충무로3가 59-11 ,영업,20101112,,20241120.0
곰국시집,서울특별시 중구 명동2가 3-3 (지상2층) ,영업,20071218,20221229.0,20211220.0
영덕회식당(시청점),"서울특별시 중구 무교동 1 효령빌딩101,102호(지하1층) ",영업,20190905,,20241120.0
솔솥 명동점,서울특별시 중구 명동2가 32-14 (지상2층) ,영업,20141113,20211220.0,20201104.0
세광양대창 시청점,서울특별시 중구 북창동 19-3 (지상1층) ,영업,20110628,,20241120.0
흥인동145,서울특별시 중구 흥인동 145 (지상1층) ,영업,20211103,,20241120.0
컨퍼런스하우스달개비정동점,서울특별시 중구 정동 3 외6필지 (지하1층) ,영업,20101112,,20241120.0
건강한무한리필밥상,서울특별시 중구 황학동 1780 지상2층 ,영업,20101112,20211220.0,20201104.0
연서네 철문집,서울특별시 중구 중림동 128-33 지상1층 ,영업,20111222,20211220.0,20201104.0
산채향,서울특별시 중구 무교동 96 프리미어 플레이스빌딩지하1층 ,영업,20161214,,20241120.0
평창우선생,서울특별시 중구 의주로1가 32-2 지상1층 바비엥I 101호 ,영업,20101112,,20241120.0
약수동 생고기,서울특별시 중구 신당동 358-6 지상1층 ,영업,20120529,20221229.0,20211220.0
황금목장(본점),서울특별시 중구 충무로1가 23-10 지상3층 ,영업,20161214,,20241120.0
미진일식,서울특별시 중구 다동 170-1 지하1층 ,영업,20221227,,20241120.0
지이오,"서울특별시 중구 봉래동1가 132-9 (지상1,2층) ",영업,20120529,20250807.0,20221229.0
평래옥,"서울특별시 중구 저동2가 18-1 1층,2층 ",영업,20110628,,20241120.0
미가참치,서울특별시 중구 저동2가 78 Biz센터 1층 105~108호 ,영업,20140210,,20241120.0
(주)웨딩에스티아,서울특별시 중구 을지로6가 18-21 (굿모닝씨티 8층) ,영업,20130715,20211220.0,20201104.0
서안,서울특별시 중구 정동 25-2 (2층) ,영업,20111222,,20241120.0
(주)해우리명동,서울특별시 중구 회현동1가 206 리더스뷰남산상가 지하1층 125~129 ,영업,20130715,,20241120.0
향설주랑,서울특별시 중구 다동 58-1 (3층) ,영업,20121221,20151109.0,20151109.0
쁘띠하노이(서울역점),서울특별시 중구 남대문로5가 581 지하1층 ,영업,20130715,,20241120.0
하영호 신촌설렁탕,서울특별시 중구 남대문로5가 541 ,영업,20120529,20211220.0,20201104.0
명동정,서울특별시 중구 충무로2가 60-3 ,영업,20151109,,20241120.0
하누소,서울특별시 중구 회현동1가 206 ,영업,20120529,20211220.0,20201104.0
禮신라삼계탕Ⅱ,서울특별시 중구 순화동 151 순화동더샵 ,영업,20121221,,20241120.0
태백산맥,"서울특별시 중구 신당동 353-16 3층, 4층 ",영업,20141113,,20241120.0
명동강남면옥,"서울특별시 중구 명동1가 48-2 , 명동1가 53-10 5층 ",영업,20190905,20221229.0,20211220.0
(주)헤르지아,서울특별시 중구 예장동 8-98 지상2층 ,영업,20130715,20211220.0,20201104.0
나주곰탕,서울특별시 중구 봉래동1가 5-36 외24필지 우리빌딩 (1층 106호) ,영업,20130715,,20241120.0
고시레,서울특별시 중구 명동1가 38-1 ,영업,20141113,,20241120.0
돈우와 코다리 냉면,서울특별시 중구 신당동 113-1 1층 ,영업,20181213,,20241120.0
투뿔한우전문점,서울특별시 중구 명동2가 2-9 ,영업,20141113,,20241120.0
서울명동 다이닝원,서울특별시 중구 명동1가 7-1 4층 ,영업,20140210,20221229.0,20211220.0
탄백,서울특별시 중구 정동 11-8 ,영업,20211103,20250807.0,20231214.0
참치공방,서울특별시 중구 남대문로1가 22-10 3층 ,영업,20171215,,20211220.0
르뱅드서울,서울특별시 중구 회현동1가 208 남산 롯데캐슬 ,영업,20241120,,
담비곱창,서울특별시 중구 다동 155 YG타워 1층 106호 ,영업,20231214,,20241120.0
제주흑돈,서울특별시 중구 무교동 96 프리미엄 플레이스 지하1층 ,영업,20181213,20211220.0,20201104.0
경성순대국,서울특별시 중구 인현동1가 103-1 1층 ,영업,20141113,,20241120.0
현가츠,서울특별시 중구 충무로1가 25-6 지하1층 ,영업,20190905,,20241120.0
파티n프렌즈,"서울특별시 중구 흥인동 13-1 지하1층(101호,103호~149호,151호~153호) ",영업,20231214,,20241120.0
디코레 북창동 순두부,서울특별시 중구 태평로2가 68-7 2층 ,영업,20190905,,20241120.0
명동피자 동대문이야기,서울특별시 중구 을지로6가 17-2 지하2층 ,영업,20201104,,20241120.0
(주)양미옥,"서울특별시 중구 남대문로3가 95-1 1,2,3층 ",영업,20171215,,20241120.0
한시락,서울특별시 중구 다동 137 1층 ,영업,20181213,,20241120.0
광장동 가온,서울특별시 중구 명동2가 1-1 1층 ,영업,20201104,,20241120.0
봉추찜닭,서울특별시 중구 충무로1가 25-8 2층 ,영업,20190905,,20241120.0
삼수갑산,서울특별시 중구 남대문로5가 179 이프라자 101호 ,영업,20181213,20211220.0,20201104.0
본스치킨 동대문점,서울특별시 중구 광희동1가 194-2 1층 ,영업,20231214,,20241120.0
서울회관 명동점,서울특별시 중구 저동1가 48 대신파이낸스센터 지하2층 ,영업,20181213,20211220.0,20201104.0
쭈담 시청북창점,서울특별시 중구 북창동 11-4 1층 ,영업,20190905,20250807.0,20221229.0
푸드익스체인지,서울특별시 중구 을지로6가 58-5 20층 ,영업,20241120,,
돌담길,"서울특별시 중구 순화동 217 덕수궁롯데캐슬 지하1층 B123,B124 ",영업,20231214,,20241120.0
라온,"서울특별시 중구 충무로2가 62-20 1,2,3층 ",영업,20190905,,20241120.0
을지다락,서울특별시 중구 초동 156-9 ,영업,20241120,,
마작골,서울특별시 중구 신당동 152-1 ,영업,20241120,,
김영희 아구찜&코다리 냉면,서울특별시 중구 중림동 150-1 ,영업,20221227,,20241120.0
전설의 우대갈비(서울시청 직영점),서울특별시 중구 다동 155 ,영업,20241120,,
발라닭 신당점,서울특별시 중구 흥인동 14-26 ,영업,20231214,,20241120.0
오이드킨(OIDKIN),서울특별시 중구 필동3가 18-17 ,영업,20241120,,
을지로 전주옥,서울특별시 중구 을지로2가 101-11 ,영업,20231214,,20241120.0
치소우 다이닝,서울특별시 중구 신당동 241-6 ,영업,20241120,,
제주본가,서울특별시 중구 을지로1가 47-3 ,영업,20231214,,20241120.0
참이맛원효점,"서울특별시 용산구 원효로1가 39-16 1,2층 ",영업,20201013,,
덕순루,서울특별시 용산구 남영동 80-2 ,영업,20211022,,
대우정,"서울특별시 용산구 동자동 10-4 (지상1,2층) ",영업,20010630,,20181023.0
바다식당,서울특별시 용산구 한남동 738-24 ,영업,20201013,,
카사 쿠엘보,"서울특별시 용산구 이태원동 116-2 지하1층,지상1층 ",영업,20010630,20171221.0,20161104.0
마산아구탕,서울특별시 용산구 이촌동 302-165 ,영업,20121128,,20181023.0
풍성집,서울특별시 용산구 한강로1가 231-21 (지상1층) ,영업,20231011,,
신의주부대찌개,서울특별시 용산구 용산동3가 1-2 (지상1층) ,영업,20141201,,20181023.0
강원정 삼계탕,서울특별시 용산구 원효로1가 48-7 (지상1층) ,영업,20010630,,20181023.0
산골집500소갈비살,서울특별시 용산구 한강로3가 49-5 (지상1.2층) ,영업,20201013,,
금강산,서울특별시 용산구 한남동 110-1 ,영업,20151211,20201104.0,20181023.0
피기 남영본점,서울특별시 용산구 남영동 60-3 미성회관 ,영업,20220921,,
아가베 서울(Agave),서울특별시 용산구 이태원동 112-6 지상1층 ,영업,20010630,20221021.0,20181023.0
유진막국수,서울특별시 용산구 동빙고동 7-19 (지상1층) ,영업,20181012,,
라쿠치나(주)세부유통,서울특별시 용산구 이태원동 258-7 (지상1층.2층.3층) ,영업,20010630,,20181023.0
열해,서울특별시 용산구 이촌동 300-26 (한강맨션 21동 201호) ,영업,20010630,,20181023.0
교동짬뽕,서울특별시 용산구 동자동 12 게이트웨이타워 1층 103(B) ,영업,20181012,,
용산화로,서울특별시 용산구 남영동 105-2 (지상1층) ,영업,20100721,,20181023.0
타키 한남점,서울특별시 용산구 한남동 78-10 (지상1층) ,영업,20010630,20171020.0,20161104.0
셰프테이너,서울특별시 용산구 이태원동 135-55 (지하1층) ,영업,20010630,,20181023.0
신라갈비찜,서울특별시 용산구 원효로4가 127-2 (지상1층) ,영업,20010630,,20181023.0
청운숯불갈비,"서울특별시 용산구 서계동 223-18 (지상1,2층) ",영업,20010630,,20181023.0
행복덤,서울특별시 용산구 남영동 82-1 (지상1층) ,영업,20010630,,20181023.0
한강오리,서울특별시 용산구 동자동 19-33 (지상1층) ,영업,20171013,,20181023.0
돈치앤,서울특별시 용산구 효창동 5-506 (지상1층) ,영업,20201013,,
한강회관,서울특별시 용산구 이촌동 301-145 (지상2층) ,영업,20050725,,20181023.0
풍년숯불갈비,"서울특별시 용산구 원효로2가 88-1 (지상1,2층) ",영업,20070718,,20181023.0
이촌동 면옥,서울특별시 용산구 이촌동 302-90 (지상1.2층) ,영업,20010630,,20181023.0
돈까스잔치,서울특별시 용산구 동빙고동 94 1층 ,영업,20100721,,20181023.0
봉피양(용산),"서울특별시 용산구 한강로2가 77-1 지상1,2층 ",영업,20010630,,20181023.0
백식당,서울특별시 용산구 신계동 25-10 (지상1층) ,영업,20220921,,
초원,서울특별시 용산구 남영동 80-4 ,영업,20010630,,20181023.0
금홍,서울특별시 용산구 한강로3가 63-70 ,영업,20201013,,
담쟁이,서울특별시 용산구 남영동 100-4 (지상1층) ,영업,20161219,,20181023.0
진도미역국&이촌삼계탕,서울특별시 용산구 이촌동 302-64 ,영업,20111110,,20221230.0
남산한정식,서울특별시 용산구 이태원동 243-42 (지하1층) ,영업,20010630,,20181023.0
봉추찜닭 숙대점,서울특별시 용산구 청파동3가 26-15 (지상1층) ,영업,20151211,,20181023.0
웨스턴차이나,서울특별시 용산구 한남동 263-10 ,영업,20030731,,20181023.0
두바이(DUBAI),서울특별시 용산구 이태원동 127-2 (지상2층) ,영업,20141201,,20181023.0
송탄부대찌개숯불갈비,서울특별시 용산구 동자동 10-3 ,영업,20151211,,20181023.0
은성,서울특별시 용산구 남영동 40-4 ,영업,20010630,,20181023.0
나리의집,서울특별시 용산구 한남동 738-24 지상1층 ,영업,20201013,,
금천문,서울특별시 용산구 남영동 84-8 (지상1층) ,영업,20231011,,
씨제이푸드빌(주)한쿡,서울특별시 용산구 용산동2가 1-3 서울타워 전망1층 ,영업,20070718,,20181023.0
동아냉면,서울특별시 용산구 한남동 657-43 (지상1층) ,영업,20181012,,
고기마루,서울특별시 용산구 남영동 13-1 ,영업,20171013,20241002.0,20181023.0
원할머니보쌈 남영점,서울특별시 용산구 남영동 128 (지상1층) ,영업,20050725,,20181023.0
횡성한우목장,서울특별시 용산구 용문동 8-29 ,영업,20100428,,20181023.0
똘래미,서울특별시 용산구 남영동 88-3 (지상1층) ,영업,20141201,,20181023.0
성원식당,서울특별시 용산구 동자동 39-7 (지상2층) ,영업,20181012,,
케르반레스토랑,서울특별시 용산구 이태원동 127-2 1층 ,영업,20151211,20180307.0,20161104.0
열정갈비,서울특별시 용산구 용문동 28-25 ,영업,20191011,,
미성중국관,서울특별시 용산구 남영동 61-1 (지상1층) ,영업,20161219,,20181023.0
오시반상,서울특별시 용산구 한강로2가 191 국제빌딩 아케이드 지하1층 ,영업,20191011,,
김명자굴국밥전문점,서울특별시 용산구 동자동 12 케이트웨이타워 1층 104(B) ,영업,20181012,,
도원Style 서울역점,서울특별시 용산구 동자동 43-205 서울역(철도역) ,영업,20090720,,20181023.0
서계마을,서울특별시 용산구 서계동 260-1 만리시장 B동 2층 11호 ,영업,20060630,,20181023.0
을의커피,서울특별시 용산구 청파동2가 60-1 ,영업,20100721,20180307.0,20161104.0
댓잎갈비,"서울특별시 용산구 보광동 123-2 (지상1,2층) ",영업,20050725,,20181023.0
태양,서울특별시 용산구 한강로1가 253 (지상1층) ,영업,20050725,,20181023.0
용문포차,서울특별시 용산구 원효로2가 91-11 (지상1층) ,영업,20070718,,20181023.0
통통생고기,"서울특별시 용산구 원효로3가 46-5 (지상1,2층) ",영업,20151211,,20181023.0
진미식당,서울특별시 용산구 문배동 33-3 (지상1층) ,영업,20241031,,
아이오유(I.O.U),"서울특별시 용산구 청암동 164 (지상1,2층) ",영업,20090225,,20181023.0
신머이베트남쌀국수 본점,서울특별시 용산구 청파동3가 24-44 지상1층 ,영업,20010630,,20221230.0
팔보,서울특별시 용산구 원효로4가 118-1 지상2층 ,영업,20010630,,20181023.0
길농원훈제바베큐,서울특별시 용산구 원효로4가 125-1 (지상1층) ,영업,20161219,,20181023.0
이태원104,서울특별시 용산구 이태원동 104-4 (지상2층) ,영업,20010630,20200113.0,20181023.0
삼삼뼈국 서울역점,"서울특별시 용산구 동자동 11-9 (지상1,2층) ",영업,20181012,,
씨제이푸드빌(주)엔그릴,서울특별시 용산구 용산동2가 1-3 서울타워 전망5층 ,영업,20070718,,20181023.0
씨제이푸드빌(주)더플레이스다이닝&BBIS,"서울특별시 용산구 용산동2가 1-3 서울타워 광장1,2층 ",영업,20070718,,20181023.0
이북집찹쌀순대,서울특별시 용산구 한강로2가 121-6 ,영업,20191011,,
설악칡냉면,서울특별시 용산구 효창동 3-59 (지상1층) ,영업,20080829,20241014.0,20181023.0
정감어린,"서울특별시 용산구 후암동 255-1 (지상2,3,4층) ",영업,20080829,,20181023.0
차이옌,서울특별시 용산구 이촌동 300-16 지상1층 ,영업,20151211,20250520.0,20181023.0
마구로센,서울특별시 용산구 한남동 657-84 (지상1층) ,영업,20071012,,20181023.0
부다스벨리,서울특별시 용산구 이태원동 457-1 (지하1층) ,영업,20151211,20200113.0,20181023.0
경성빵공장 카스테라점,서울특별시 용산구 남영동 14-3 ,영업,20010630,20201104.0,20181023.0
차돌집Ⅱ,"서울특별시 용산구 이태원동 544 (지상1,2층) ",영업,20151211,20191022.0,20181023.0
몽탄,"서울특별시 용산구 한강로1가 251-1 (지상1,2층) ",영업,20080829,20180307.0,20161104.0
마오,서울특별시 용산구 이태원동 228-6 (지상4층) ,영업,20100721,,20181023.0
서울밤,서울특별시 용산구 이태원동 57-28 (지상1층) ,영업,20181012,,
별진화로구이,서울특별시 용산구 갈월동 98-1 ,영업,20191011,,
한남북엇국,"서울특별시 용산구 한남동 73-2 지상1,2,3층,지하1층 ",영업,20161219,,20181023.0
이춘복참치,서울특별시 용산구 남영동 85-1 (지상1층) ,영업,20231011,,
독도참치,서울특별시 용산구 한남동 80-1 (지상1층) ,영업,20211022,,
오복함흥냉면,서울특별시 용산구 남영동 61-3 1층 ,영업,20201013,,
